ID,Zone,Row,Col,Volts,Deg.,Depth,Side,Eval,Channel,Location,Extent
609,B,16,33.0,0.97,2.0,10.98,In,PIT,D180,TSP3+0.454m,0.02
610,B,16,34.0,1.77,8.0,26.40,In,PIT,D180,TSP9+0.346m,0.01
611,B,16,36.0,1.09,8.0,24.99,In,PIT,D180,TSP9+0.349m,0.02
612,B,16,37.0,0.73,4.0,16.68,In,PIT,D180,TSP6+0.422m,0.02
613,B,16,38.0,0.7,4.0,15.21,In,PIT,D180,TSP7+0.336m,0.02
614,B,16,39.0,0.79,7.0,22.53,In,PIT,D180,TSP6+0.041m,0.02
615,B,16,40.0,0.84,4.0,15.06,In,PIT,D180,TEO+0.297m,0.03
616,B,16,41.0,1.49,6.0,20.61,In,PIT,D180,TSP3+0.307m,0.02
617,B,16,43.0,0.67,6.0,20.90,In,PIT,D180,TSP2+0.315m,0.02
618,B,16,44.0,0.86,5.0,18.04,In,PIT,D180,TSP2+0.150m,0.02
619,B,16,45.0,1.79,14.0,40.38,In,PIT,D180,TSP10+0.260m,0.01
620,B,16,46.0,1.31,5.0,17.27,In,PIT,D180,TSP10+0.153m,0.04
621,B,16,47.0,1.53,7.0,22.82,In,PIT,D180,TSP9+0.352m,0.01
622,B,16,49.0,0.56,6.0,20.76,In,PIT,D180,TSP8+0.048m,0.02
623,B,16,54.0,0.77,7.0,23.49,In,PIT,D180,TSP7+0.106m,0.02
624,B,16,55.0,0.68,2.0,10.74,In,PIT,D180,TSP3+0.064m,0.02
625,B,17,1.0,0.51,6.0,17.95,In,PIT,D180,TSP8+0.191m,0.02
626,B,17,3.0,1.38,4.0,12.43,In,PIT,D180,TSP10+0.362m,0.02
627,B,17,4.0,0.86,7.0,21.87,In,PIT,D180,TSP1+0.207m,0.03
628,B,17,5.0,0.75,6.0,18.74,In,PIT,D180,TSP9+0.279m,0.01
629,B,17,6.0,0.74,8.0,22.83,In,PIT,D180,TSP9+0.254m,0.02
630,B,17,7.0,0.8,5.0,15.50,In,PIT,D180,TSP9+0.102m,0.02
631,B,17,10.0,0.69,6.0,18.01,In,PIT,D180,TSP7+0.164m,0.02
632,B,17,12.0,1.02,5.0,15.22,In,PIT,D180,TSP1+0.392m,0.03
633,B,17,13.0,1.51,5.0,16.46,In,PIT,D180,TSP10+0.838m,0.02
634,B,17,16.0,1.09,7.0,19.79,In,PIT,D180,TSP9+0.263m,0.02
635,B,17,17.0,0.55,5.0,16.98,In,PIT,D180,TSP11+0.201m,0.01
636,B,17,20.0,1.06,5.0,16.56,In,PIT,D180,TSP11+0.349m,0.02
637,B,17,23.0,1.64,4.0,13.94,In,PIT,D180,TSP10+0.449m,0.01
638,B,17,25.0,1.04,3.0,10.20,In,PIT,D180,TSP4+0.179m,0.03
639,B,17,26.0,0.93,5.0,16.25,In,PIT,D180,TSP5+0.183m,0.02
640,B,17,27.0,0.64,6.0,17.49,In,PIT,D180,TSP11+0.101m,0.01
641,B,17,28.0,0.87,4.0,14.66,In,PIT,D180,TSP8+0.311m,0.03
642,B,17,29.0,1.24,4.0,13.97,In,PIT,D180,TSP2+0.362m,0.03
643,B,17,30.0,1.98,5.0,14.85,In,PIT,D180,TSP10+0.362m,0.07
644,B,17,31.0,1.14,3.0,14.61,In,PIT,D180,TSP3+0.534m,0.03
645,B,17,32.0,1.92,7.0,23.68,In,PIT,D180,TSP11+0.047m,0.02
646,B,17,33.0,1.36,8.0,24.21,In,PIT,D180,TSP5+0.189m,0.02
647,B,17,34.0,0.83,7.0,23.59,In,PIT,D180,TSP3+0.103m,0.02
648,B,17,36.0,1.65,8.0,25.50,In,PIT,D180,TSP2+0.371m,0.02
649,B,17,37.0,1.8,11.0,33.18,In,PIT,D180,TSP10+0.103m,0.02
650,B,17,38.0,1.97,8.0,25.25,In,PIT,D180,TSP4+0.302m,0.02
651,B,17,39.0,2.27,7.0,23.16,In,PIT,D180,TSP9+0.268m,0.05
652,B,17,40.0,0.76,3.0,12.42,In,PIT,D180,TSP7+0.264m,0.01
653,B,17,42.0,0.71,7.0,21.83,In,PIT,D180,TSP4+0.096m,0.02
654,B,17,45.0,0.97,7.0,23.29,In,PIT,D180,TSP7+0.254m,0.02
655,B,17,47.0,0.79,6.0,21.33,In,PIT,D180,TSP10+0.664m,0.04
656,B,17,48.0,0.66,5.0,17.19,In,PIT,D180,TSP10+0.048m,0.01
657,B,17,50.0,1.15,5.0,18.59,In,PIT,D180,TSP10+0.249m,0.01
658,B,17,51.0,1.12,7.0,23.44,In,PIT,D180,TSP6+0.284m,0.03
659,B,17,52.0,0.86,7.0,23.79,In,PIT,D180,TSP9+0.335m,0.02
660,B,17,53.0,1.54,9.0,27.43,In,PIT,D180,TSP10+0.303m,0.03
661,B,17,54.0,2.08,9.0,27.92,In,PIT,D180,TSP3+0.078m,0.02
662,B,17,55.0,1.48,6.0,21.48,In,PIT,D180,TSP9+0.429m,0.02
663,B,17,57.0,1.54,2.0,10.22,In,PIT,D180,TSP10+0.391m,0.02
664,B,18,3.0,0.56,8.0,23.73,In,PIT,D180,TSP10+0.193m,0.01
665,B,18,4.0,0.69,9.0,24.89,In,PIT,D180,TSP8+0.446m,0.02
666,B,18,5.0,0.72,8.0,23.46,In,PIT,D180,TSP10+0.279m,0.01
667,B,18,6.0,0.64,6.0,18.85,In,PIT,D180,TSP7+0.321m,0.01
668,B,18,7.0,4.6,10.0,27.44,In,PIT,D180,TSP10+0.169m,0.04
669,B,18,10.0,0.79,3.0,10.29,In,PIT,D180,TSP10+0.564m,0.02
670,B,18,15.0,0.49,5.0,16.09,In,PIT,D180,TSP3+0.210m,0.03
671,B,18,16.0,3.43,10.0,26.93,In,PIT,D180,TSP9+0.024m,0.02
672,B,18,17.0,1.29,6.0,19.04,In,PIT,D180,TSP9+0.245m,0.02
673,B,18,21.0,1.03,7.0,19.51,In,PIT,D180,TSP5+0.173m,0.02
674,B,18,22.0,0.76,4.0,14.00,In,PIT,D180,TSP3+0.241m,0.03
675,B,18,23.0,0.65,4.0,13.39,In,PIT,D180,TSP4+0.297m,0.02
676,B,18,25.0,0.91,3.0,11.85,In,PIT,D180,TSP8+0.194m,0.02
677,B,18,26.0,0.69,5.0,15.41,In,PIT,D180,TSP1+0.605m,0.02
678,B,18,27.0,0.77,5.0,16.99,In,PIT,D180,TSP10+0.769m,0.02
679,B,18,28.0,2.76,7.0,20.47,In,PIT,D180,TSP8+0.212m,0.04
680,B,18,30.0,2.12,11.0,30.59,In,PIT,D180,TSP10+0.234m,0.03
681,B,18,31.0,0.55,7.0,22.06,In,PIT,D180,TSP1+0.433m,0.02
682,B,18,33.0,1.01,4.0,14.96,In,PIT,D180,TSP6+0.332m,0.02
683,B,18,35.0,0.7,5.0,18.99,In,PIT,D180,TSP8+0.569m,0.01
684,B,18,36.0,0.67,5.0,17.88,In,PIT,D180,TSP5+0.189m,0.02
685,B,18,37.0,2.25,6.0,21.24,In,PIT,D180,TSP10+0.768m,0.04
686,B,18,38.0,1.46,4.0,15.16,In,PIT,D180,TSP6+0.051m,0.03
687,B,18,39.0,0.92,5.0,18.57,In,PIT,D180,TSP10+0.166m,0.01
688,B,18,41.0,0.88,8.0,25.89,In,PIT,D180,TSP7+0.237m,0.02
689,B,18,42.0,1.0,3.0,13.25,In,PIT,D180,TEO+0.286m,0.03
690,B,18,44.0,0.69,9.0,26.78,In,PIT,D180,TSP9+0.159m,0.02
691,B,18,45.0,1.06,10.0,30.61,In,PIT,D180,TSP10+0.356m,0.02
692,B,18,46.0,0.74,3.0,13.39,In,PIT,D180,TSP11+0.109m,0.03
693,B,18,47.0,1.69,6.0,21.73,In,PIT,D180,TSP10+0.172m,0.03
694,B,18,48.0,0.86,7.0,21.85,In,PIT,D180,TSP2+0.334m,0.01
695,B,18,49.0,1.76,7.0,22.51,In,PIT,D180,TSP10+0.247m,0.02
696,B,18,50.0,1.12,2.0,12.32,In,PIT,D180,TSP11+0.099m,0.02
697,B,18,51.0,1.16,6.0,21.08,In,PIT,D180,TSP3+0.151m,0.02
698,B,18,52.0,0.88,6.0,19.89,In,PIT,D180,TSP7+0.101m,0.02
699,B,18,55.0,0.96,3.0,13.95,In,PIT,D180,TSP10+0.430m,0.03
700,B,18,57.0,0.74,7.0,22.30,In,PIT,D180,TSP6+0.351m,0.01
701,B,19,1.0,0.93,5.0,16.09,In,PIT,D180,TSP9+0.431m,0.02
702,B,19,4.0,2.0,10.0,26.97,In,PIT,D180,TSP8+0.457m,0.03
703,B,19,6.0,0.57,7.0,20.93,In,PIT,D180,TSP8+0.403m,0.03
704,B,19,7.0,0.82,7.0,21.49,In,PIT,D180,TSP7+0.117m,0.01
705,B,19,8.0,1.02,4.0,14.61,In,PIT,D180,TSP6+0.219m,0.02
706,B,19,9.0,0.81,4.0,14.63,In,PIT,D180,TSP11+0.191m,0.01
707,B,19,10.0,1.12,7.0,20.03,In,PIT,D180,TSP9+0.134m,0.01
708,B,19,12.0,1.1,4.0,12.35,In,PIT,D180,TSP4+0.451m,0.02
709,B,19,13.0,0.63,5.0,15.28,In,PIT,D180,TSP10+0.801m,0.03
710,B,19,14.0,1.69,5.0,16.12,In,PIT,D180,TEO+0.407m,0.09
711,B,19,16.0,0.6,4.0,14.59,In,PIT,D180,TSP11+0.373m,0.03
712,B,19,17.0,0.43,9.0,26.57,In,PIT,D180,TSP8+0.407m,0.02
713,B,19,19.0,0.88,4.0,14.07,In,PIT,D180,TSP9+0.039m,0.02
714,B,19,21.0,0.91,3.0,11.45,In,PIT,D180,TSP2+0.396m,0.02
715,B,19,23.0,0.8,6.0,17.48,In,PIT,D180,TSP6+0.300m,0.02
716,B,19,24.0,1.3,3.0,11.84,In,PIT,D180,TSP5+0.042m,0.02
717,B,19,25.0,1.06,4.0,13.27,In,PIT,D180,TSP10+0.119m,0.03
718,B,19,28.0,1.1,6.0,17.85,In,PIT,D180,TSP3+0.676m,0.03
719,B,19,29.0,0.85,6.0,18.69,In,PIT,D180,TSP9+0.234m,0.02
720,B,19,30.0,0.79,3.0,10.15,In,PIT,D180,TSP6+0.345m,0.01
721,B,19,33.0,2.37,5.0,18.47,In,PIT,D180,TSP10+0.320m,0.03
722,B,19,35.0,1.21,3.0,13.44,In,PIT,D180,TSP8+0.153m,0.02
723,B,19,36.0,1.76,8.0,24.33,In,PIT,D180,TSP10+0.283m,0.07
724,B,19,37.0,2.05,8.0,26.22,In,PIT,D180,TSP9+0.277m,0.02
725,B,19,38.0,0.49,5.0,17.16,In,PIT,D180,TSP11+0.129m,0.01
726,B,19,39.0,0.58,6.0,21.63,In,PIT,D180,TSP4+0.187m,0.04
727,B,19,41.0,1.34,5.0,18.74,In,PIT,D180,TSP10+0.143m,0.04
728,B,19,42.0,0.74,5.0,18.69,In,PIT,D180,TSP6+0.097m,0.02
729,B,19,43.0,0.7,7.0,22.67,In,PIT,D180,TSP9+0.188m,0.02
730,B,19,45.0,1.42,8.0,25.26,In,PIT,D180,TSP9+0.146m,0.01
731,B,19,46.0,0.98,6.0,20.47,In,PIT,D180,TSP4+0.113m,0.02
732,B,19,48.0,1.32,7.0,21.80,In,PIT,D180,TSP4+0.381m,0.01
733,B,19,50.0,0.73,3.0,13.83,In,PIT,D180,TSP9+0.419m,0.02
734,B,19,51.0,1.5,6.0,21.35,In,PIT,D180,TSP10+0.156m,0.02
735,B,19,52.0,2.86,8.0,25.31,In,PIT,D180,TSP8+0.124m,0.06
736,B,19,54.0,0.7,2.0,11.88,In,PIT,D180,TSP9+0.327m,0.01
737,B,19,55.0,2.88,10.0,30.52,In,PIT,D180,TSP11+0.029m,0.02
738,B,19,56.0,1.15,7.0,22.58,In,PIT,D180,TSP5+0.094m,0.01
739,B,19,57.0,0.77,4.0,15.44,In,PIT,D180,TEO+0.513m,0.03
740,B,20,5.0,0.81,6.0,19.23,In,PIT,D180,TSP6+0.693m,0.02
741,B,20,6.0,0.78,5.0,16.69,In,PIT,D180,TEO+0.479m,0.03
742,B,20,8.0,1.66,8.0,24.01,In,PIT,D180,TSP10+0.742m,0.03
743,B,20,10.0,0.86,5.0,15.32,In,PIT,D180,TSP7+0.079m,0.03
744,B,20,11.0,1.21,8.0,22.79,In,PIT,D180,TSP10+0.361m,0.06
745,B,20,12.0,1.31,3.0,10.70,In,PIT,D180,TSP7+0.112m,0.03
746,B,20,17.0,1.07,5.0,15.29,In,PIT,D180,TSP10+0.931m,0.01
747,B,20,19.0,0.66,6.0,19.37,In,PIT,D180,TSP6+0.239m,0.04
748,B,20,20.0,2.96,7.0,19.87,In,PIT,D180,TSP4+0.094m,0.03
749,B,20,21.0,0.82,7.0,20.73,In,PIT,D180,TSP6+0.444m,0.01
750,B,20,22.0,0.81,6.0,17.42,In,PIT,D180,TSP9+0.367m,0.02
751,B,20,23.0,2.51,5.0,16.80,In,PIT,D180,TSP2+0.112m,0.01
752,B,20,24.0,0.6,6.0,19.48,In,PIT,D180,TSP9+0.243m,0.01
753,B,20,27.0,2.59,4.0,14.17,In,PIT,D180,TSP10+0.335m,0.02
754,B,20,28.0,2.19,9.0,24.66,In,PIT,D180,TSP6+0.154m,0.03
755,B,20,29.0,1.74,9.0,24.54,In,PIT,D180,TSP4+0.155m,0.02
756,B,20,31.0,1.36,8.0,26.06,In,PIT,D180,TSP10+0.337m,0.02
757,B,20,32.0,0.36,9.0,28.45,In,PIT,D180,TSP6+0.359m,0.02
758,B,20,33.0,1.65,8.0,24.21,In,PIT,D180,TSP3+0.120m,0.03
759,B,20,34.0,0.85,5.0,19.33,In,PIT,D180,TSP10+0.660m,0.02
760,B,20,35.0,0.83,7.0,22.56,In,PIT,D180,TSP10+0.171m,0.03
761,B,20,36.0,1.09,5.0,17.49,In,PIT,D180,TSP10+0.118m,0.03
762,B,20,38.0,1.5,6.0,21.60,In,PIT,D180,TSP9+0.332m,0.02
763,B,20,39.0,0.8,7.0,22.11,In,PIT,D180,TSP4+0.342m,0.01
764,B,20,43.0,0.85,5.0,17.58,In,PIT,D180,TSP10+0.315m,0.02
765,B,20,44.0,2.07,5.0,18.13,In,PIT,D180,TSP8+0.121m,0.05
766,B,20,45.0,1.03,6.0,21.25,In,PIT,D180,TSP6+0.425m,0.02
767,B,20,46.0,0.6,7.0,23.35,In,PIT,D180,TSP10+0.573m,0.04
768,B,20,47.0,1.43,6.0,20.72,In,PIT,D180,TSP7+0.359m,0.01
769,B,20,50.0,0.63,5.0,18.39,In,PIT,D180,TSP3+0.352m,0.02
770,B,20,51.0,0.77,2.0,12.16,In,PIT,D180,TSP9+0.148m,0.01
771,B,20,52.0,1.07,6.0,21.46,In,PIT,D180,TSP10+0.098m,0.02
772,B,20,53.0,1.89,2.0,10.10,In,PIT,D180,TSP7+0.096m,0.02
773,B,20,54.0,1.17,10.0,30.82,In,PIT,D180,TSP11+0.235m,0.02
774,B,20,55.0,0.95,2.0,11.23,In,PIT,D180,TSP6+0.451m,0.02
775,B,21,1.0,1.25,4.0,14.55,In,PIT,D180,TSP10+0.687m,0.03
776,B,21,2.0,0.97,4.0,13.48,In,PIT,D180,TSP10+0.958m,0.03
777,B,21,3.0,1.23,7.0,20.98,In,PIT,D180,TSP2+0.307m,0.02
778,B,21,4.0,0.82,9.0,25.11,In,PIT,D180,TSP1+0.502m,0.03
779,B,21,6.0,0.6,8.0,22.53,In,PIT,D180,TSP10+0.286m,0.02
780,B,21,7.0,1.09,7.0,20.41,In,PIT,D180,TSP9+0.218m,0.02
781,B,21,8.0,0.67,3.0,11.62,In,PIT,D180,TSP5+0.253m,0.02
782,B,21,11.0,0.99,4.0,12.63,In,PIT,D180,TSP2+0.234m,0.01
783,B,21,12.0,1.17,5.0,15.34,In,PIT,D180,TSP11+0.421m,0.03
784,B,21,13.0,0.71,7.0,21.02,In,PIT,D180,TSP6+0.491m,0.01
785,B,21,14.0,0.71,5.0,15.48,In,PIT,D180,TSP10+0.506m,0.04
786,B,21,15.0,1.09,3.0,11.05,In,PIT,D180,TEO+0.144m,0.02
787,B,21,16.0,1.01,8.0,23.21,In,PIT,D180,TSP9+0.293m,0.01
788,B,21,18.0,0.7,4.0,14.15,In,PIT,D180,TSP6+0.288m,0.03
789,B,21,21.0,0.83,6.0,17.82,In,PIT,D180,TSP11+0.096m,0.02
790,B,21,22.0,1.39,9.0,26.63,In,PIT,D180,TSP2+0.238m,0.02
791,B,21,25.0,0.89,5.0,15.09,In,PIT,D180,TSP7+0.254m,0.03
792,B,21,27.0,0.8,3.0,11.86,In,PIT,D180,TSP6+0.342m,0.01
793,B,21,29.0,1.05,6.0,17.50,In,PIT,D180,TSP10+0.791m,0.01
794,B,21,30.0,2.94,11.0,30.04,In,PIT,D180,TSP10+0.890m,0.03
795,B,21,31.0,1.36,5.0,17.20,In,PIT,D180,TSP9+0.394m,0.01
796,B,21,33.0,1.23,6.0,21.55,In,PIT,D180,TSP9+0.334m,0.03
797,B,21,34.0,0.75,3.0,13.59,In,PIT,D180,TSP10+0.046m,0.01
798,B,21,35.0,0.87,5.0,18.99,In,PIT,D180,TSP10+0.417m,0.05
799,B,21,36.0,1.64,4.0,16.25,In,PIT,D180,TSP7+0.614m,0.03
800,B,21,37.0,0.99,5.0,18.93,In,PIT,D180,TSP10+0.289m,0.03
801,B,21,38.0,3.98,11.0,32.57,In,PIT,D180,TSP6+0.273m,0.03
802,B,21,41.0,1.02,7.0,22.03,In,PIT,D180,TSP7+0.266m,0.02
803,B,21,43.0,0.71,7.0,22.16,In,PIT,D180,TSP10+0.751m,0.03
804,B,21,44.0,1.21,4.0,16.75,In,PIT,D180,TSP11+0.120m,0.03
805,B,21,45.0,1.55,2.0,12.33,In,PIT,D180,TSP11+0.176m,0.04
806,B,21,46.0,1.01,5.0,17.78,In,PIT,D180,TSP6+0.414m,0.03
807,B,21,47.0,1.23,12.0,35.45,In,PIT,D180,TSP9+0.264m,0.01
808,B,21,48.0,0.87,6.0,20.69,In,PIT,D180,TSP9+0.247m,0.03
809,B,21,49.0,1.36,6.0,20.95,In,PIT,D180,TSP10+0.141m,0.01
810,B,21,50.0,1.4,7.0,24.03,In,PIT,D180,TSP5+0.257m,0.01
811,B,21,51.0,1.33,5.0,18.19,In,PIT,D180,TSP5+0.265m,0.03
812,B,21,52.0,0.72,6.0,20.12,In,PIT,D180,TSP6+0.057m,0.02
813,B,21,53.0,1.52,6.0,19.46,In,PIT,D180,TSP7+0.100m,0.02
814,B,22,1.0,0.91,6.0,18.39,In,PIT,D180,TSP6+0.410m,0.02
815,B,22,3.0,0.74,5.0,16.66,In,PIT,D180,TSP10+0.164m,0.02
816,B,22,5.0,0.61,4.0,12.86,In,PIT,D180,TSP9+0.171m,0.02
817,B,22,6.0,0.66,4.0,12.47,In,PIT,D180,TEO+0.384m,0.03
818,B,22,7.0,0.61,5.0,15.53,In,PIT,D180,TSP11+0.101m,0.02
819,B,22,8.0,0.82,6.0,18.36,In,PIT,D180,TSP7+0.136m,0.02
820,B,22,10.0,2.03,7.0,21.63,In,PIT,D180,TSP10+0.826m,0.02
821,B,22,11.0,0.8,4.0,13.90,In,PIT,D180,TSP10+0.038m,0.02
822,B,22,13.0,1.04,4.0,13.98,In,PIT,D180,TSP4+0.537m,0.03
823,B,22,16.0,1.0,6.0,17.19,In,PIT,D180,TSP11+0.160m,0.02
824,B,22,17.0,0.92,6.0,18.54,In,PIT,D180,TSP11+0.293m,0.02
825,B,22,18.0,0.58,6.0,17.58,In,PIT,D180,TSP7+0.216m,0.02
826,B,22,22.0,1.36,6.0,19.16,In,PIT,D180,TSP9+0.321m,0.02
827,B,22,24.0,1.22,4.0,13.47,In,PIT,D180,TSP4+0.459m,0.02
828,B,22,25.0,1.05,7.0,21.82,In,PIT,D180,TSP2+0.366m,0.01
829,B,22,26.0,0.82,8.0,23.61,In,PIT,D180,TSP4+0.366m,0.02
830,B,22,30.0,0.9,4.0,14.53,In,PIT,D180,TSP3+0.251m,0.03
831,B,22,31.0,2.22,7.0,23.02,In,PIT,D180,TSP10+0.079m,0.02
832,B,22,32.0,1.79,8.0,26.34,In,PIT,D180,TSP8+0.259m,0.02
833,B,22,34.0,0.89,4.0,16.83,In,PIT,D180,TSP9+0.137m,0.02
834,B,22,35.0,1.15,7.0,21.90,In,PIT,D180,TSP11+0.073m,0.01
835,B,22,36.0,0.75,7.0,22.78,In,PIT,D180,TSP7+0.042m,0.03
836,B,22,37.0,0.81,2.0,12.01,In,PIT,D180,TSP10+0.570m,0.03
837,B,22,38.0,1.06,6.0,20.63,In,PIT,D180,TSP10+0.230m,0.03
838,B,22,40.0,0.65,7.0,22.56,In,PIT,D180,TSP9+0.119m,0.02
839,B,22,41.0,1.03,3.0,14.52,In,PIT,D180,TSP10+0.124m,0.02
840,B,22,42.0,0.86,3.0,14.02,In,PIT,D180,TSP9+0.320m,0.01
841,B,22,43.0,2.0,5.0,19.03,In,PIT,D180,TSP9+0.325m,0.01
842,B,22,46.0,0.99,7.0,22.26,In,PIT,D180,TSP6+0.376m,0.01
843,B,22,47.0,1.14,6.0,20.96,In,PIT,D180,TSP10+0.061m,0.01
844,B,22,48.0,0.86,5.0,18.52,In,PIT,D180,TSP6+0.117m,0.05
845,B,22,49.0,1.52,3.0,12.87,In,PIT,D180,TSP10+0.178m,0.03
846,B,22,50.0,0.9,6.0,20.50,In,PIT,D180,TSP11+0.051m,0.03
847,B,22,51.0,0.65,5.0,18.86,In,PIT,D180,TSP5+0.036m,0.01
848,B,22,52.0,1.67,11.0,33.39,In,PIT,D180,TSP6+0.494m,0.02
849,B,22,53.0,0.73,3.0,12.65,In,PIT,D180,TSP9+0.091m,0.01
850,B,22,54.0,1.94,7.0,23.51,In,PIT,D180,TSP9+0.274m,0.03
851,B,22,55.0,1.63,11.0,32.62,In,PIT,D180,TSP9+0.284m,0.02
852,B,22,56.0,0.81,3.0,14.59,In,PIT,D180,TSP11+0.125m,0.03
853,B,23,1.0,1.78,7.0,20.17,In,PIT,D180,TSP2+0.361m,0.01
854,B,23,4.0,1.8,10.0,26.81,In,PIT,D180,TSP9+0.298m,0.02
855,B,23,5.0,1.73,5.0,15.25,In,PIT,D180,TSP9+0.192m,0.02
856,B,23,8.0,0.91,4.0,13.17,In,PIT,D180,TSP9+0.403m,0.02
857,B,23,10.0,0.63,4.0,13.25,In,PIT,D180,TSP11+0.249m,0.03
858,B,23,11.0,1.01,7.0,19.96,In,PIT,D180,TSP10+0.056m,0.01
859,B,23,12.0,1.52,3.0,11.78,In,PIT,D180,TSP11+0.269m,0.02
860,B,23,13.0,1.06,6.0,18.20,In,PIT,D180,TSP10+0.848m,0.03
861,B,23,14.0,1.26,5.0,15.51,In,PIT,D180,TSP9+0.075m,0.01
862,B,23,15.0,1.03,8.0,22.72,In,PIT,D180,TSP11+0.029m,0.01
863,B,23,16.0,0.84,5.0,16.65,In,PIT,D180,TSP2+0.386m,0.02
864,B,23,17.0,0.93,4.0,13.44,In,PIT,D180,TSP9+0.334m,0.02
865,B,23,19.0,0.98,4.0,13.82,In,PIT,D180,TSP2+0.274m,0.01
866,B,23,20.0,1.07,12.0,33.89,In,PIT,D180,TSP3+0.102m,0.02
867,B,23,22.0,1.05,5.0,14.79,In,PIT,D180,TSP10+0.841m,0.01
868,B,23,23.0,1.06,7.0,21.35,In,PIT,D180,TSP10+0.781m,0.02
869,B,23,25.0,0.72,4.0,12.72,In,PIT,D180,TSP11+0.063m,0.01
870,B,23,26.0,3.24,12.0,32.05,In,PIT,D180,TSP7+0.061m,0.02
871,B,23,27.0,0.69,4.0,14.27,In,PIT,D180,TSP10+0.201m,0.02
872,B,23,29.0,1.35,6.0,17.62,In,PIT,D180,TSP10+0.131m,0.02
873,B,23,30.0,1.12,3.0,11.31,In,PIT,D180,TSP10+0.713m,0.04
874,B,23,31.0,1.46,3.0,13.83,In,PIT,D180,TSP3+0.208m,0.03
875,B,23,33.0,0.82,4.0,15.37,In,PIT,D180,TSP10+0.338m,0.02
876,B,23,35.0,0.64,6.0,19.42,In,PIT,D180,TSP10+0.134m,0.01
877,B,23,36.0,0.88,6.0,21.61,In,PIT,D180,TSP11+0.109m,0.02
878,B,23,37.0,1.07,2.0,10.08,In,PIT,D180,TSP9+0.087m,0.02
879,B,23,38.0,0.85,3.0,12.64,In,PIT,D180,TSP9+0.162m,0.02
880,B,23,40.0,3.12,7.0,22.36,In,PIT,D180,TSP11+0.173m,0.04
881,B,23,41.0,1.12,3.0,13.48,In,PIT,D180,TSP10+0.361m,0.02
882,B,23,42.0,0.57,7.0,22.80,In,PIT,D180,TSP9+0.075m,0.02
883,B,23,43.0,1.35,4.0,16.77,In,PIT,D180,TSP11+0.083m,0.03
884,B,23,46.0,0.47,3.0,13.25,In,PIT,D180,TSP4+0.296m,0.02
885,B,23,47.0,3.54,7.0,23.74,In,PIT,D180,TSP10+0.459m,0.06
886,B,23,48.0,0.73,8.0,24.22,In,PIT,D180,TSP10+0.762m,0.02
887,B,23,49.0,0.85,11.0,32.15,In,PIT,D180,TSP10+0.096m,0.01
888,B,23,50.0,0.92,2.0,12.40,In,PIT,D180,TSP8+0.489m,0.02
889,B,23,52.0,0.98,6.0,20.83,In,PIT,D180,TSP2+0.041m,0.01
890,B,23,53.0,0.92,7.0,22.46,In,PIT,D180,TSP10+0.468m,0.02
891,B,23,55.0,1.01,6.0,20.47,In,PIT,D180,TEO+0.255m,0.06
892,B,24,1.0,1.12,7.0,23.04,In,PIT,D180,TSP9+0.637m,0.01
893,B,24,3.0,2.24,8.0,25.78,In,PIT,D180,TSP10+0.928m,0.03
894,B,24,4.0,1.06,9.0,26.54,In,PIT,D180,TSP10+0.194m,0.02
895,B,24,5.0,0.97,4.0,16.97,In,PIT,D180,TSP9+0.618m,0.03
896,B,24,6.0,1.19,6.0,20.89,In,PIT,D180,TSP10+0.378m,0.03
897,B,24,7.0,0.95,4.0,16.80,In,PIT,D180,TSP3+0.173m,0.02
898,B,24,9.0,0.72,2.0,12.33,In,PIT,D180,TSP9+0.423m,0.02
899,B,24,10.0,1.17,6.0,19.67,In,PIT,D180,TSP6+0.500m,0.02
900,B,24,11.0,1.12,3.0,14.56,In,PIT,D180,TSP3+0.112m,0.04
901,B,24,12.0,1.67,7.0,22.01,In,PIT,D180,TSP5+0.432m,0.04
902,B,24,13.0,0.84,2.0,11.12,In,PIT,D180,TSP2+0.165m,0.02
